sku,name,description,price,sale_price,category,badge,image,stock,brand,usage_info
3561,ليزا كريم وسط 150 جرام,,45,,accessories,,,5,,
3562,Sun silk شامبو 600 ملي,,145,,haircare,,,5,,
3563,Sun silk شامبو 600 ملي.,,160,,haircare,,,1,,
3564,Sun silk بلسم 350 ملي,,145,,haircare,,,8,,
3565,Leven حمام كريم 500 مل,,110,,haircare,,,7,,
3566,Leven كريم للشعر الكيرلي 250 م,,70,,accessories,,,7,,
3567,Leven كريم للشعر الكيرلي 495 مل,,125,,accessories,,,3,,
3568,Eva كريم ليلي + غسول 30 مل,,80,,skincare,,,1,,
3569,Eva كريم نهاري + غسول 30 مل,,95,,skincare,,,0,,
3570,Starky فازلين 70 مل,,25,,accessories,,,8,,
3571,Alien ملقاط بصمة,,15,,accessories,,,10,,
3572,Bobana بديل الزيت 240مل,,90,,accessories,,,5,,
3573,فازلين موحد اللون,,285,,accessories,,,2,,
3574,لوفا شامبو 400 مل,,150,,haircare,,,2,,
3575,لوفا بلسم 400 مل,,150,,haircare,,,2,,
3576,Ruska شامبو + بلسم 400مل,,250,,haircare,,,3,,
3577,Devi شامبو+ بلسم 500 مل,,250,,haircare,,,3,,
3578,Lux هاند وش بخاخ 500 مل,,108,,accessories,,,3,,
3579,Willy هاند وش 750 مل,,40,,accessories,,,4,,
3580,Lux هاند وش 500 مل.,,100,,accessories,,,2,,
3581,حمام كريم 400 مل Ruska,,150,,haircare,,,3,,
3582,تيجاني حنه بيضاء 250 مل,,25,,accessories,,,2,,
3583,نتائج طبيعية حمام كريم 500 مل,,125,,haircare,,,3,,
3584,نتائج طبيعية حمام كريم 750مل,,175,,haircare,,,4,,
3585,كليوباترا تنت املاح باديكير 500م,,55,,skincare,,,1,,
3586,Mood هاند وش 500 مل,,85,,accessories,,,8,,
3587,Mood شاور جل 750 مل,,125,,accessories,,,19,,
3588,Royal بودره تفتيح شعر 40gm,,45,,accessories,,,11,,
3589,دودج ليف ان كريم 450مل,,105,,accessories,,,15,,
3590,كليوباترا صابون مغربي250 مل,,55,,accessories,,,5,,
3591,كليوباترا صابون مغربي500 مل,,85,,accessories,,,1,,
3592,نتائج طبيعية حمام كريم 750مل.,,125,,haircare,,,9,,
3593,Eva شامبو جولد,,135,,haircare,,,6,,
3594,Evaماسك كيرليز زبدة الشيا بذور الكتان,,150,,accessories,,,6,,
3595,Eva شامبو كيرز زبدة شيا وبذور كتان 230مل,,125,,haircare,,,9,,
3596,نتائج الطبيعه شامبو 500 مل,,105,,haircare,,,13,,
3597,Blueline شامبو 1لتر,,85,,haircare,,,2,,
3598,Blueline بلسم 1لتر,,85,,haircare,,,1,,
3599,Blueline شاور بخاخ 1لتر,,90,,accessories,,,5,,
3600,Eva كريم شعر كيرلز,,155,,accessories,,,4,,
3601,Care&More لوشن 150مل,,85,,accessories,,,22,,
3602,Care&More غسول 150مل,,75,,skincare,,,5,,
3603,Care&More كريم قدمين 100مل,,80,,accessories,,,4,,
3604,Wide wave كريم كيرلي 250 مل,,65,,accessories,,,3,,
3605,High life كريم فرد 325 مل,,60,,haircare,,,5,,
3606,Bobana شيت ماسك,,30,,accessories,,,61,,
3607,كليوباترا شامبو 500 مل,,60,,haircare,,,2,,
3608,كليوباترا بلسم500 مل,,60,,haircare,,,3,,
3609,Wily حمام كريم 1000 جرام,,80,,haircare,,,0,,
3610,Wily حمام كريم 800مل,,75,,haircare,,,0,,
3611,Rolls ليف ان كريم 500 مل,,95,,accessories,,,1,,
3612,Rolls ليف ان كريم 250مل,,60,,accessories,,,3,,
3613,Evona غسول بشره 300مل,,30,,skincare,,,10,,
3614,جيل صبار ايفونا 150مل,,20,,accessories,,,0,,
3615,Starky ماسك قناع 100 جرام,,25,,accessories,,,11,,
3616,Butterfly سكراب كاندي 300 gm,,65,,accessories,,,0,,
3617,فرشة اظافر,,10,,accessories,,,8,,
3618,ملقاط,,25,,accessories,,,8,,
3619,Globeye قصافه 2*1,,20,,accessories,,,7,,
3620,Cute قصافة اظافر,,50,,accessories,,,11,,
3621,Melisa قصافه على كارت,,20,,accessories,,,8,,
3622,ملقاط فضي*ذهبي,,20,,accessories,,,9,,
3623,قصافه زنجر صلب كبيره,,20,,accessories,,,11,,
3624,صنفرة قدم مستطيله,,25,,accessories,,,7,,
3625,Coco فرشة شعر,,80,,accessories,,,0,,
3626,Jolly فرشة شعر كيرلي,,60,,accessories,,,11,,
3627,Coco فرشة شعر كف.,,85,,accessories,,,2,,
3628,Coco.فرشة شعر,,90,,accessories,,,0,,
3629,فرشة شعر تشابك,,42,,accessories,,,0,,
3630,مشط 8*1,,30,,accessories,,,11,,
3631,طقم باديكير لوكس في علبه,,90,,accessories,,,7,,
3632,فرشة شعر تشابك لوكس,,60,,accessories,,,0,,
3633,اليس ليفه مغربيه,,35,,accessories,,,8,,
3634,مبشرة قدم ليزر,,45,,kitchen,,,7,,
3635,Coco فرشة شعر بامبو,,110,,accessories,,,0,,
3636,فرشة تسريح خشب مربعه,,65,,accessories,,,0,,
3637,Ossum اسبراي 120مل,,125,,perfume,,,6,,
3638,Eva سكين كير كريم ليلي,,70,,accessories,,,4,,
3639,منشر حائط 100سم هايل,,450,,accessories,,,2,,
3640,سلاكه حوض بلاستك,,90,,accessories,,,11,,
3641,مساحه استاليس,,190,,accessories,,,6,,
3642,Don غسول وجه,,75,,skincare,,,3,,
3643,ْCute صنفرة قدم مستطيلة,,25,,accessories,,,5,,
3644,بروش كريز,,30,,accessories,,,17,,
3645,فرش ميك اب8 + بيوتي بلندر,,130,,accessories,,,8,,
3646,طقم برفان 3 قطع سوبر,,400,,perfume,,,2,,
3647,Hublot Geneve ساعة,,525,,accessories,,,6,,
3648,ساعة بينمي رقمي,,285,,accessories,,,11,,
3649,ساعة انسيال حريمي,,150,,accessories,,,5,,
3650,ساعة انسيال حريمي ك,,175,,accessories,,,7,,
3651,ساعة بناتي لوكس,,150,,accessories,,,15,,
3652,طرحة كويتي,,165,,hijab,,,38,,
3653,طرحة دوبيتا تيلاندي,,150,,hijab,,,8,,
3655,طرحة مودال قطن,,110,,hijab,,,23,,
3658,طرحه دماس,,125,,hijab,,,28,,
3659,شنطه بناتي لولوي,,170,,bags,,,9,,
3660,شنطه بناتي  قطه,,140,,bags,,,8,,
3661,طرحه جيل ابل,,90,,hijab,,,25,,
3662,مروحه بشاشه رقميه,,220,,accessories,,,48,,
3663,مروحه صغيره 1,,130,,accessories,,,2,,
3664,مروحه حامل موبايل 3سرعات,,100,,accessories,,,3,,
3665,مروحه يد كرتونه بطريه,,80,,accessories,,,2,,
3666,مروحه يد ب 4-57,,125,,accessories,,,0,,
3667,مروحه يد ميكي,,130,,accessories,,,3,,
3668,مروحه ص ب شحن,,105,,accessories,,,2,,
3669,مروحه مكتب ب شحن,,210,,accessories,,,12,,
3670,مروحه يد محموله,,120,,accessories,,,2,,
3671,مروحه يد شحن فراشه,,120,,accessories,,,8,,
3672,مروحه قابله للتمدد,,270,,accessories,,,4,,
3673,جراب غساله,,100,,bags,,,5,,
3674,مفرش عباد الشمس 5 متر,,180,,accessories,,,9,,
3675,مفرش عباد الشمس 3متر,,125,,accessories,,,10,,
3676,مفرش عباد الشمس متر 1.5,,65,,accessories,,,0,,
3677,مسكره شيجلام 182,,105,,makeup,,,3,,
3678,كونسيلر مايت سينما 1050,,120,,makeup,,,6,,
3679,كونسيلر سائل جولد بيوتي,,95,,makeup,,,9,,
3680,كونسيلر سائل روز بيري,,75,,makeup,,,8,,
3681,مسكره لاست لوك 9002,,95,,makeup,,,5,,
3682,بلاشر ستيك لوك 5008,,110,,makeup,,,11,,
3683,روج سائل جولوس,,95,,makeup,,,24,,
3684,بلاشر سائل tcontc+بينفت,,50,,makeup,,,1,,
3685,ميداليه شنطه,,60,,bags,,,21,,
3686,ميداليه تليفون,,40,,accessories,,,17,,
3687,مروحه,,20,,accessories,,,30,,
3688,رموش14*1,,90,,accessories,,,11,,
3689,اظافر 5*1,,115,,accessories,,,23,,
3690,اظافر 3*1,,65,,accessories,,,95,,
3691,اظافر  الوان,,35,,accessories,,,23,,
3692,اظافر شي ان 24 ق,,25,,accessories,,,10,,
3693,اظافر ش ن,,30,,accessories,,,1,,
3694,كبشه ستانلس,,125,,kitchen,,,6,,
3695,مصفي بلاستك مربعه 4*1,,900,,accessories,,,1,,
3696,حافظه طعام 4*1,,800,,accessories,,,2,,
3697,مج بورسلين tt-1098,,170,,kitchen,,,20,,
3698,مج بورسلين tt-1862,,210,,kitchen,,,5,,
3699,مج بورسلين tt-1867,,270,,kitchen,,,7,,
3700,مج بورسلين tt-1854,,240,,kitchen,,,4,,
3701,مج بورسلين tt-1863,,220,,kitchen,,,15,,
3702,مضرب لكس مستورد xk-27,,75,,accessories,,,0,,
3703,femfresh,,320,,accessories,,,5,,
3704,FRESH LOOKعداسات,,95,,accessories,,,17,,
3705,عدسات شيجلام,,95,,accessories,,,28,,
3706,جليسوليد لوشن 200 مل احمر,,100,,accessories,,,13,,
3707,اساسر سحري روز بيري brfm00010,,110,,accessories,,,1,,
3708,رةج  سائل روز بيري rb0966d1,,55,,accessories,,,11,,
3709,فلير شفايف  كاريت 70749-47,,55,,accessories,,,22,,
3710,ليب اويل kiss beauty 7033903,,50,,accessories,,,26,,
3711,مثبت مكياج ايفر بيوتي a12-25e,,150,,accessories,,,3,,
3712,مثبت مكياج بخاخ اليزابيث هلين,,285,,accessories,,,0,,
3713,مسكره ضد الماء,,120,,makeup,,,6,,
3714,مروحه.,,30,,accessories,,,10,,
3715,طرحه كومفرت,,150,,hijab,,,8,,
3716,اسوره اية الكرسي,,75,,accessories,,,15,,
3717,شماعة طرح,,130,,accessories,,,27,,
3718,Disaar غسول فيتامين سي,,95,,skincare,,,3,,
3719,ليب بالم فواكه,,35,,accessories,,,88,,
3720,سبلاش امور وسط,,35,,perfume,,,21,,
3721,طرحه ايما ابل,,135,,hijab,,,8,,
3722,روج ستيك روز جولد,,40,,makeup,,,18,,
3723,ليب جلوس روزجولد,,55,,makeup,,,30,,
3724,روج سائل دبل روز جولد,,75,,makeup,,,13,,
3725,روج ستيك روز جولد RG5170,,45,,makeup,,,23,,
3726,مسكره 3D,,95,,makeup,,,2,,
3727,كونسيلر سائل روز بيري R,,95,,makeup,,,10,,
3728,روج سائل روز جولد RG543,,65,,makeup,,,19,,
3729,Rose Gold ليب جلوس مط.,,60,,makeup,,,44,,
3730,Karite قلم تحديد شفايف,,30,,accessories,,,8,,
3731,Sandra كونسيلر سائل,,55,,makeup,,,57,,
3732,Rose Berry كونسيلر سائل,,105,,makeup,,,9,,
3733,Rose Gold.كونسيلر سائل,,75,,makeup,,,13,,
3734,Rose Gold كونسيلر.سائل,,65,,makeup,,,23,,
3735,Last Look كونسيلر سائل,,70,,makeup,,,9,,
3736,Rose Gold بلاشر 6لون,,135,,makeup,,,0,,
3737,Rose Gold.هايلايتر,,75,,makeup,,,13,,
3738,Might Cinema لوس باودر,,115.25,,makeup,,,11,,
3739,Rose Gold ماجيك ليب جلوس,,50,,makeup,,,13,,
3740,Might Cinema ليفتر سائل,,60,,makeup,,,24,,
3741,Rose Berry.برايمر,,150,,makeup,,,1,,
3742,Rose Gold ليب جلوس ليفتر,,65,,makeup,,,21,,
3743,Bissan Beauty قلم سنون,,85,,accessories,,,12,,
3744,Sandra هايلايتر 4لون,,125,,makeup,,,5,,
3745,شيت ماسك سالسيلك اسيد,,40,,accessories,,,31,,
3746,Sandra.كونسيلر,,50,,makeup,,,21,,
3747,Rose Gold كونسيلر ستيك,,55,,makeup,,,19,,
3748,Alice جوانتي سكراب,,105,,accessories,,,10,,
3749,اظافر شي ان فردي,,25,,accessories,,,5,,
3750,شنطة ميكب ك,,95,,bags,,,0,,
3751,Rose Berryبرايمر,,125,,makeup,,,22,,
3752,Sandra لوس باودر,,110,,makeup,,,11,,
3753,D.B مسكرة تايجر,,95,,makeup,,,21,,
3754,عدسات شيجلام,,110,,accessories,,,27,,
3755,Might Cinema ايلاينر,,75,,makeup,,,0,,
3756,Alice ليفه مغربيه,,45,,accessories,,,2,,
3757,شنطه مكياج ماركات,,35,,bags,,,0,,
3758,اظافر شي ان ..,,35,,accessories,,,59,,
3759,اظافر ....,,35,,accessories,,,41,,
3760,اظافر شي ان .*,,25,,accessories,,,167,,
3761,علبة ساعة,,25,,accessories,,,0,,
3762,خاتم ابلتين,,35,,accessories,,,30,,
3763,انسيال ح ل,,120,,accessories,,,63,,
3764,تاتو سحري,,20,,accessories,,,48,,
3765,عقد 105,,35,,accessories,,,21,,
3766,عقد 123,,55,,accessories,,,10,,
3767,عقد178,,40,,accessories,,,29,,
3768,سلسله100,,45,,kitchen,,,12,,
3769,عقد 28,,45,,accessories,,,12,,
3770,عقد نجمه,,110,,accessories,,,5,,
3771,سلسله داليه,,145,,kitchen,,,42,,
3772,انسيال  نجمه,,25,,accessories,,,14,,
3773,مادلية بحر,,35,,accessories,,,14,,
3774,م,,35,,accessories,,,12,,
3775,ميدالية كوره,,75,,accessories,,,8,,
3776,ميدالية نجمه,,75,,accessories,,,8,,
3777,خلخال بحر,,25,,accessories,,,14,,
3778,حظاظة بحر,,30,,accessories,,,108,,
3779,حلق لوكس,,75,,accessories,,,30,,
3780,برسينج جولد,,40,,accessories,,,31,,
3781,حلق بحر,,40,,accessories,,,12,,
3782,اسوره استانلس لؤلؤ,,70,,accessories,,,9,,
3783,طوق استانلس,,70,,accessories,,,9,,
3784,طوق استانلس.,,55,,accessories,,,11,,
3785,اسوره استانلس بشريطه,,50,,accessories,,,8,,
3786,حلق ورده,,75,,accessories,,,6,,
3787,اسوره استانلس ..,,70,,accessories,,,5,,
3788,قصافة اظافر اكرليك,,50,,accessories,,,4,,
3789,طقم بديكير 3قطع,,90,,accessories,,,16,,
3790,فرشة ميكب,,25,,accessories,,,44,,
3791,بوك ص.ل,,170,,accessories,,,21,,
3792,بوك لوكس,,140,,accessories,,,47,,
3793,بوك جالاكسي,,110,,accessories,,,32,,
3794,خمار ماليزى,,150,,accessories,,,16,,
3795,فوطه مطبخ ل1,,80,,kitchen,,,9,,
3796,ليفه مواعين -,,60,,accessories,,,12,,
3797,طاسه كريب 34سم,,670,,kitchen,,,3,,
3798,طاسه 28سم,,570,,kitchen,,,2,,
3799,طاسه كريب 30سم,,620,,kitchen,,,3,,
3800,حافظ طعام بالشنطه 4ق,,420,,bags,,,6,,
3801,طقم ثلاجه اكليرك,,130,,accessories,,,6,,
3802,شماعه اسمايل 9+1,,40,,accessories,,,11,,
3803,ماسك استالس,,110,,accessories,,,35,,
3804,ماسك سيلكون,,175,,accessories,,,12,,
3805,سكينه مقاس 8,,160,,kitchen,,,5,,
3806,سكينه مقاس .8,,150,,kitchen,,,7,,
3807,سكينه مقاس 8 مشرشر,,150,,kitchen,,,5,,
3808,ساطور استلس,,230,,kitchen,,,6,,
3809,ساطور لوكس استلس,,250,,kitchen,,,6,,
3810,هارست فول ياد الوان,,50,,accessories,,,6,,
3811,مصفاه اسود بيدين 25.5,,250,,kitchen,,,6,,
3812,مصفاه معدن اسود 29,,195,,kitchen,,,4,,
3813,علبة حافظ طعام لوكس,,720,,accessories,,,3,,
3814,حافظ طعام اسود ابيض,,1650,,accessories,,,2,,
3815,طقم توابل بيركس + ستاند,,700,,accessories,,,2,,
3816,طقم توابل بيركس قعدة خشب,,580,,accessories,,,1,,
3817,طقم توزيع استانلس,,1040,,accessories,,,2,,
3818,كوب خزف بشاليموه,,290,,hijab,,,6,,
3819,مج خزف بشاليموه بيد بينك,,260,,hijab,,,6,,
3820,مج خزف ايس كوفي الوان,,235,,kitchen,,,6,,
3821,مج بغطاء,,220,,kitchen,,,5,,
3822,كوب خزف بالشيموه غطاء,,230,,kitchen,,,6,,
3823,كوب خزف بالشليموه,,230,,kitchen,,,6,,
3824,مج خزف ورده,,210,,kitchen,,,5,,
3825,طقم توابل خزف 7*1.,,1650,,accessories,,,2,,
3826,طقم توابل خزف 3*1 قصير,,650,,accessories,,,1,,
3827,طقم توابل خزف 3*1,,550,,accessories,,,2,,
3828,طقم توابل خزف مدور 3*1,,630,,accessories,,,1,,
3829,طقم قهوة خزف فاخر,,870,,accessories,,,3,,
3830,ورق ايرفلاير 4.5*16,,60,,accessories,,,10,,
3831,قاعدة غسالة,,40,,accessories,,,12,,
3832,صينية استانلس فاخر,,1900,,accessories,,,3,,
3833,براد استالس 1.5لتر,,275,,accessories,,,5,,
3834,براد استالس 2لتر,,290,,accessories,,,4,,
3835,زباله دريم 1ستيل الوطنيه,,145,,kitchen,,,3,,
3836,زباله دريم 2ستيل الوطنيه,,205,,kitchen,,,3,,
3837,زمزميه اطفال,,45,,accessories,,,0,,
3838,2 سكنيه مشرشره,,25,,accessories,,,23,,
3839,طقم سكينه 6*1 الوان,,50,,kitchen,,,13,,
3840,طقم معلقه سيلفر لوكس ك,,60,,accessories,,,6,,
3841,طقم معلقه سيلفر لوكس ص,,50,,accessories,,,6,,
3842,طقم شوكه سيلفر لوكس ك,,60,,accessories,,,4,,
3843,طقم شوكه  سيلفر لوكس ص,,50,,accessories,,,4,,
3844,علبه مسحوق كبيره الوطنيه,,195,,accessories,,,4,,
3845,علبه مناديل فيونكه مستورده,,80,,accessories,,,3,,
3846,قورمه جرانيت ص 37*23,,65,,accessories,,,2,,
3847,قورمه جرانيت38 ك*30,,85,,accessories,,,2,,
3848,كبه يدوي 2لتر,,150,,accessories,,,8,,
3849,مخرطه يد سوداء لوكس,,65,,accessories,,,5,,
3850,مساكه سيلكون *استلس,,49.11,,accessories,,,6,,
3851,مفرمه عجين بسكويت,,390,,accessories,,,2,,
3852,ستيكر الربيع ثلاثي البعاد 1551,,120,,accessories,,,31,,
3853,ستيكر ثلاثي البعاد1550,,55,,accessories,,,20,,
3854,مج بورسالين بغطا لونين 1210,,195,,kitchen,,,11,,
3855,سلاكه اسنان كيس,,15,,accessories,,,43,,
3856,مج طويل عسلي 1527,,105,,kitchen,,,3,,
3857,ليفه استحمام 3*1,,60,,accessories,,,11,,
3858,قالب ثلج سلكون مدور,,50,,kitchen,,,13,,
3859,قالب ثلج سليكون خليه,,40,,kitchen,,,55,,
3860,شليموه استليس,,25,,accessories,,,15,,
3861,شليموه 3*1,,30,,accessories,,,32,,
3862,شليموه 5*1,,40,,accessories,,,27,,
3863,قالب ثلج لوكس,,60,,kitchen,,,24,,
3864,شليموه اكلراك,,30,,accessories,,,26,,
3866,شليموه اكلراك 0,,30,,accessories,,,36,,
3867,مج نجمه,,95,,kitchen,,,7,,
3868,مرواحه ج ن س,,120,,accessories,,,20,,
3869,مروحه 2*1 ك,,300,,accessories,,,8,,
3870,مروحه ابجوره,,180,,accessories,,,12,,
3871,كيس شربات,,15,,accessories,,,32,,
3872,مج غطاء اكلارك,,90,,kitchen,,,60,,
3873,مج غطاء خشب لوك,,110,,kitchen,,,15,,
3874,مج عسلي,,45,,kitchen,,,33,,
3875,مج غطاء سلكون,,75,,kitchen,,,10,,
3876,زجاجة ماء,,80,,accessories,,,13,,
3877,فوح كوري,,80,,accessories,,,10,,
3878,كحل روز بيري ابيض واسود,,65,,makeup,,,72,,
3879,مسكره ساسيمي 92013,,110,,makeup,,,24,,
3880,لوس بودر  ساندرا 606,,120,,accessories,,,12,,
3881,كونسيلر ساندرا 708a,,60,,makeup,,,16,,
3882,كحل روز بيري اسود + دهبي 1015,,75,,makeup,,,1,,
3883,مسكره شيجلام,,85.94,,makeup,,,0,,
3884,مسكره مايت سينما D3,,110,,makeup,,,12,,
3885,مسكره لاست لوك 9004,,95,,makeup,,,1,,
3886,مسكره كلينكو لونج,,110,,makeup,,,7,,
3887,مسكره روز جولد RG 2222,,90,,makeup,,,12,,
3888,مسكره ليفر بيوتي 3D,,120,,makeup,,,12,,
3889,مسكره روز جولدRG218,,110,,makeup,,,11,,
3890,صابونه حواجب شي  جلام كبيره,,40,,accessories,,,12,,
3891,مسكره لونج لاش وايت ايقر عنكبوتيه,,110,,makeup,,,11,,
3892,مسكره  روز جولد 238,,125,,makeup,,,12,,
3893,مسكره فوليوم روز بييري 0256,,130,,makeup,,,12,,
3894,مسكره ساندرا 557/534,,60,,makeup,,,120,,
3895,اظافر فو ايفر,,35,,accessories,,,20,,
3896,اظافر فو ايفر  ارت,,20,,accessories,,,0,,
3897,اظافر فو ايقر ساسله,,35,,kitchen,,,10,,
3898,خاتم بحر,,60,,accessories,,,0,,
3899,خاتم ابيض واسود,,50,,accessories,,,13,,
3900,خاتم نجمه,,70,,accessories,,,28,,
3901,اسوره بحر..,,75,,accessories,,,2,,
3902,سلسه ورده,,45,,accessories,,,12,,
3903,سلسه نجمه,,55,,accessories,,,14,,
3904,حلق,,50,,accessories,,,7,,
3905,سلسه لولو,,45,,accessories,,,10,,
3906,حلق شاهين,,65,,accessories,,,3,,
3908,خاتم حروف,,25,,accessories,,,15,,
3909,حلق الوان,,45,,accessories,,,7,,
3910,حلق شجره,,30,,accessories,,,3,,
3911,غوايش,,80,,accessories,,,9,,
3912,غوايش حجر,,85,,accessories,,,12,,
3913,خاتم توينز,,35,,accessories,,,85,,
3914,خاتن=م تونز بندوره,,35,,accessories,,,39,,
3915,خاتم  تونيز بندوره فصوص 3*1,,60,,accessories,,,51,,
3916,طقم لوكس زركون 2019,,370,,accessories,,,29,,
3917,اسوره مفتوحه 2295,,65,,accessories,,,14,,
3918,طقم غوايش 6 كارتير,,150,,accessories,,,6,,
3919,كوليه كوينز,,170,,accessories,,,80,,
3920,انسييال لوكس اشكال 2662,,125,,accessories,,,46,,
3921,انسيال اشكال 2616,,100,,accessories,,,8,,
3922,كوليه  اساملس خليجي 0760,,170,,accessories,,,7,,
3923,انسيال تتنس0664,,120,,accessories,,,12,,
3924,انسيال استانلس 2500,,120,,accessories,,,11,,
3925,انسيال 3 دور 0665,,110,,accessories,,,7,,
3926,انسيال تتس اشكال 2386,,90,,accessories,,,12,,
3927,انسال لعب بحر 2390,,100,,accessories,,,12,,
3928,انسال  العاب 1597,,155,,accessories,,,12,,
3929,كوليه فرعوني 2 دور 23149,,145,,accessories,,,10,,
3930,كوليه ظهر حيه 01181,,150,,accessories,,,14,,
3931,اسوره استاليس 2628,,160,,accessories,,,12,,
3932,اسوره مسمار جولد,,40,,accessories,,,14,,
3933,اسوره مسمار فصوص 23131,,120,,accessories,,,6,,
3934,كوليه مانكو جنزير 2109,,170,,accessories,,,7,,
3935,حلق لوكس اشكال 2625,,120,,accessories,,,40,,
3936,حلق لوكس اشكال 2624,,100,,accessories,,,57,,
3937,بروش صفقه 2886,,100,,accessories,,,19,,
3938,حلق  استانلس 1285,,85,,accessories,,,4,,
3939,حلق استانلس 01231,,85,,accessories,,,37,,
3940,حلق زهره كبير 1281,,100,,accessories,,,2,,
3941,حلق قلب استاليس 1294,,100,,accessories,,,8,,
3942,حلق تكه كرتير اسود 1277,,115,,accessories,,,12,,
3943,انسيال 3 1964,,115,,accessories,,,12,,
3944,انسيال* 3 1964,,80,,accessories,,,6,,
3945,انسيال 3 3 %1964,,70,,accessories,,,13,,
3946,Might.C Liquid Lifter,,60,,accessories,,,12,,
3947,معصم صابع,,40,,accessories,,,2,,
3948,Coco مناديل شمع,,45,,accessories,,,0,,
3949,مروحه يد كرتونيه شحن,,130,,accessories,,,12,,
3950,مروحه يد شحن بقعده وحبل,,135,,accessories,,,12,,
3951,دبل فيس 5متر,,55,,accessories,,,12,,
3952,Sheglam بلاشر سائل,,85,,makeup,,,14,,
3953,Pixi بلاشر,,120,,makeup,,,22,,
3954,جيب قميص,,75,,accessories,,,24,,
3955,Sheglam Org كونسيلر,,290,,makeup,,,8,,
3956,Last Look لوس بودر,,125,,accessories,,,8,,
3957,تاتو 5ma,,15,,accessories,,,45,,
3958,ايسينس مسكره بنك اوريجنال,,270,,makeup,,,2,,
3959,ايسين  س مسكره برنسيس خضراء اوريجنال,,285,,makeup,,,2,,
3960,ميبيلين مسكره كولوسال اصفر,,340,,makeup,,,4,,
3961,نوت كريم اساس نيو اير,,800,,accessories,,,3,,
3962,نوت كريم اساس نيو اير د 110,,800.01,,accessories,,,3,,
3963,نوت كريم اساس نيو اير د 100,,800,,accessories,,,3,,
3964,طقم فرشه 5*1,,40,,accessories,,,15,,
3965,جلوس لوك اير شجلام اوريجنال,,380,,accessories,,,12,,
3966,جونتي ليفه اليس شاور,,110,,accessories,,,12,,
3967,سكرب سكر للجسم,,65,,accessories,,,3,,
3968,فوطه مايكرو فايبر,,60,,accessories,,,12,,
3969,عقد نجمه وصادفا,,90,,accessories,,,8,,
3970,خاتم لزورد,,65,,accessories,,,28,,
3971,اظافر قدم,,25,,accessories,,,0,,
3972,اظافر,,45,,accessories,,,63,,
3973,For Ever برايه,,20,,accessories,,,6,,
3974,Copybara  مشط,,15,,accessories,,,23,,
3975,ميداليه,,115,,accessories,,,4,,
3976,مجموعة الرعايه ب الاطفال,,65,,accessories,,,11,,
3977,ليفه مغربيه,,30,,accessories,,,32,,
3978,ForEver طقم باديكير,,65,,accessories,,,11,,
3979,طقم باديكير  5*1,,85,,accessories,,,12,,
3980,ليفة ظهر,,55,,accessories,,,10,,
3981,hat 1110,,180,,accessories,,,5,,
3982,hat 1122,,115,,accessories,,,9,,
3983,hat1124,,115,,accessories,,,2,,
3984,hat 1114,,115,,accessories,,,6,,
3985,hat13,,160,,accessories,,,3,,
3986,hat 112,,160,,accessories,,,6,,
3987,hat 116,,145,,accessories,,,4,,
3988,hat 1127,,110,,accessories,,,2,,
3989,hat 11,,190,,accessories,,,5,,
3990,hat1121,,105,,accessories,,,6,,
3991,hat 1126,,120,,accessories,,,4,,
3992,hat113,,135,,accessories,,,5,,
3993,hat 11111,,140,,accessories,,,0,,
3994,hat 1113,,105,,accessories,,,9,,
3995,hat 119,,225,,accessories,,,5,,
3996,hat1125,,155,,accessories,,,5,,
3997,hat1128,,85,,accessories,,,8,,
3998,hat 15,,160,,accessories,,,3,,
3999,hat 1123,,115,,accessories,,,76,,
4000,hat114,,140,,accessories,,,5,,
4001,hat 1120,,180,,accessories,,,4,,
4002,hat 118,,150,,accessories,,,2,,
4003,مداليه  m50,,110,,accessories,,,7,,
4004,تاتو سحري و,,40,,accessories,,,53,,
4005,كاب اطفالي,,130,,accessories,,,46,,
4006,كاب اطفالي..,,115,,accessories,,,54,,
4007,كاب alo,,150,,accessories,,,8,,
4008,برسينج br12.11,,40,,accessories,,,9,,
4009,بريسنج br-13-11,,45,,accessories,,,11,,
4010,بيرسنج br-101,,25,,accessories,,,21,,
4011,Lv نظارة,,135,,accessories,,,10,,
4012,ساعة رجالي,,180,,accessories,,,5,,
4013,طرحه ماركات,,150,,hijab,,,7,,
4014,مريله مطبخ ..,,70,,accessories,,,22,,
4015,شاليمو ازاز علي كرت,,50,,hijab,,,79,,
4016,ماج لوكس حروف,,250,,accessories,,,12,,
4017,ماج وتر كوفي,,325,,accessories,,,9,,
4018,ماج قطه لوكس,,240,,accessories,,,10,,
4019,ماج اسكتش يد مفتوحه,,325,,accessories,,,6,,
4020,ماج ايد اسكتش,,280,,accessories,,,12,,
4021,قزازه بخاخه,,95,,accessories,,,11,,
4022,قزازه اسبورت ملون .,,160,,accessories,,,56,,
4023,طقم سكينه لوره,,350,,kitchen,,,9,,
4024,قورمه استلس,,650,,accessories,,,4,,
4025,قورمه خشب ك,,160,,accessories,,,12,,
4026,قورمه خشب و,,130,,accessories,,,4,,
4027,قورمه خشب ص,,110,,accessories,,,6,,
4028,طقم توابل خزف ..,,1450,,accessories,,,6,,
4029,طقم توابل خزفحالزون +دبدوب,,1750,,accessories,,,5,,
4030,شياله خزف,,1150,,accessories,,,6,,
4031,توابل تاتش,,650,,accessories,,,3,,
4032,توابلاستلس,,480,,accessories,,,2,,
